st_gender,st_spg,st_mmog,st_age,st_immig,st_belong,st_repeat,pa_books,pa_educ,pa_escs,W_FSTUWT,math_score,scie_score,read_score,good_math,good_scie,good_read,bad_math,bad_scie,bad_read
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-1.02,1,11-25 books,10,-1.509,102.0023,363.97861,362.82599,456.78491,0,0,0,1,1,0
Male,Once or twice a month,Once or twice a month,16,Second-Generation,-.8398,1,0-10 books,13,-.7298,94.6348,360.4411,396.64059,405.7695,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,15.42,Native,-3.1297,0,11-25 books,15,.2053,102.0023,379.1929,368.67621,403.198,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-1.7916,1,201-500 books,18,.9703000000000001,102.0023,383.81711,380.9238,436.0925,0,0,0,1,1,1
Male,Every day,Every day,15.42,Native,1.1245,0,101-200 books,13,.9322,94.6348,439.8916,519.65527,460.43649,0,0,0,1,0,0
Male,Once or twice a week,Once or twice a week,15.83,Native,-.0353,0,26-100 books,13,-.1487,94.6348,417.487,435.2262,464.1373,0,0,0,1,1,0
Male,Never or hardly ever,Never or hardly ever,16.33,Native,.2774,1,26-100 books,18,.5907,94.6348,449.47849,448.13309,461.03751,0,0,0,1,1,0
Female,Every day,Every day,16.08,Native,-1.1273,0,0-10 books,10,-.5014999999999999,87.51004,453.4599,445.26569,460.23541,0,0,0,0,1,0
Male,Never or hardly ever,Once or twice a week,15.92,Native,2.5915,0,26-100 books,13,-.2746,90.90754,527.88751,493.79391,536.31348,0,0,0,0,0,0
Male,Every day,Every day,16,Native,2.5915,0,11-25 books,10,-1.3998,90.90754,442.5744,398.09671,428.1402,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.25,Native,2.5915,1,More than 500 books,15,.5538999999999999,107.3616,438.7587,447.51379,406.52829,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,16.17,Native,1.398,0,26-100 books,15,-.1198,107.3616,549.6731,569.7215,547.7843,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.33,Second-Generation,.331,0,11-25 books,10,-1.1558,115.9506,512.45721,535.10352,545.3139,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a month,16,Native,.1052,0,26-100 books,10,-1.1133,115.9506,524.16949,549.78278,544.27917,0,0,0,0,0,0
Male,Almost every day,Every day,15.83,Second-Generation,-.231,0,201-500 books,15,.027,115.9506,527.51001,527.5882,522.96198,0,0,0,0,0,0
Male,Every day,Almost every day,16.25,Native,2.5915,0,201-500 books,13,.1125,115.9506,533.62323,564.73767,538.84119,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,1.398,0,101-200 books,13,.4638,115.9506,512.96869,493.3457,537.18701,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.58,Second-Generation,.0515,0,11-25 books,13,-.3306,115.9506,471.45261,440.16681,445.45129,0,0,0,0,1,1
Male,Once or twice a week,Every day,15.83,Native,2.5915,1,11-25 books,10,-1.1328,88.37088,406.7919,380.9675,389.2142,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.25,Native,-.2063,0,101-200 books,18,.6492,78.17006000000001,400.52911,437.80441,489.79431,0,0,0,1,1,0
Female,Once or twice a week,Once or twice a week,15.92,Native,2.5915,0,201-500 books,15,.0408,78.17006000000001,380.35931,375.55341,400.6391,0,0,0,1,1,1
Female,Once or twice a month,Once or twice a month,15.92,Native,.7934,0,26-100 books,15,.1811,78.17006000000001,371.76151,366.82529,382.9765,0,0,0,1,1,1
Male,Once or twice a week,Every day,15.42,Native,.0048,0,26-100 books,13,-.8351,88.37088,565.51862,549.9743,494.55701,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.5,Native,-1.4944,0,More than 500 books,10,-.1803,88.37088,422.62561,417.74411,448.38901,0,0,0,1,1,1
Female,Once or twice a week,Never or hardly ever,15.92,Native,.1052,1,26-100 books,13,-.6662,78.17006000000001,415.67139,461.5329,433.11401,0,0,0,1,0,1
Female,Never or hardly ever,Never or hardly ever,16.33,Native,.1643,0,11-25 books,10,-1.0365,88.56513,482.76389,515.19531,499.39139,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.83,Native,.0248,0,26-100 books,13,.5247000000000001,88.56513,481.42831,528.49261,507.90631,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,1.5611,0,0-10 books,10,-1.4881,88.56513,421.10461,439.15781,379.11691,0,0,0,1,1,1
Male,Almost every day,Once or twice a week,16,Native,.1643,0,26-100 books,10,-1.0614,78.17006000000001,507.95639,589.19189,552.0647,0,0,0,0,0,0
Male,Once or twice a month,Every day,16.08,Native,.4597,0,26-100 books,15,.1639,78.17006000000001,446.71399,451.28561,404.1611,0,0,0,1,0,1
Male,Every day,Once or twice a week,16.33,Native,-.3381,0,11-25 books,10,-1.2654,78.17006000000001,379.45901,370.82861,372.2316,0,0,0,1,1,1
Male,Every day,Every day,16.25,Native,.0048,0,0-10 books,13,-.764,78.17006000000001,448.5062,415.42041,323.04691,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,16.17,Native,2.5915,0,101-200 books,18,1.2881,78.17006000000001,544.25171,586.52618,547.0968,0,0,0,0,0,0
Male,Almost every day,Never or hardly ever,16,Native,.9357,0,26-100 books,10,-.637,78.17006000000001,508.3598,503.34509,463.28,0,0,0,0,0,0
Female,Almost every day,Almost every day,15.67,Native,-.378,0,More than 500 books,18,.8534,78.17006000000001,430.99411,396.70901,347.409,0,0,0,1,1,1
Female,Almost every day,Every day,15.75,Native,.6642,0,26-100 books,13,-.9206,78.17006000000001,551.00098,599.24548,617.10889,0,0,1,0,0,0
Female,Once or twice a month,Once or twice a month,15.67,Native,-.6079,0,101-200 books,13,.0872,78.17006000000001,433.8237,459.9108,497.23959,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,-1.856,0,26-100 books,10,-1.4147,78.17006000000001,416.8739,415.5817,437.33389,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.67,Native,.6642,0,26-100 books,13,-.8266,88.37088,491.10629,466.9631,457.21661,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.83,Native,-.1192,0,201-500 books,13,.6037,88.37088,365.39709,390.30331,346.19891,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.5,First-Generation,.236,0,More than 500 books,18,.3334,86.20650000000001,425.15201,384.38211,400.47491,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.17,Native,2.5915,0,101-200 books,13,-.1828,86.20650000000001,390.5524,381.3486,399.20999,0,0,0,1,1,1
Male,Once or twice a week,Every day,15.75,Native,-.0021,0,More than 500 books,13,.0555,85.87523,598.23462,628.11212,615.92047,0,1,1,0,0,0
Male,Once or twice a week,Never or hardly ever,15.58,Native,1.398,0,26-100 books,10,-.3326,85.87523,558.96442,571.3266,575.1734,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Second-Generation,1.0269,0,26-100 books,13,-.3656,95.41014,483.54141,428.6041,525.6452,0,0,0,0,1,0
Female,Never or hardly ever,Never or hardly ever,15.67,Second-Generation,1.398,0,11-25 books,10,-1.3717,95.41014,529.33929,538.68408,582.75067,0,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,16.33,Second-Generation,.7701,0,101-200 books,18,.9308999999999999,91.69221,509.16199,505.5824,491.40729,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a week,16.17,Native,-.1144,0,26-100 books,13,-.6486,91.69221,516.79053,496.78381,487.24661,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.92,Second-Generation,.3171,0,26-100 books,13,.3567,86.20650000000001,476.12381,463.216,547.71149,0,0,0,0,0,0
Female,Almost every day,Almost every day,15.75,Second-Generation,.1308,0,26-100 books,13,.2643,86.20650000000001,487.8262,500.93979,557.66638,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.67,Second-Generation,-1.8419,0,26-100 books,18,.0743,85.87523,486.0321,440.1929,474.18231,0,0,0,0,1,0
Male,Almost every day,Never or hardly ever,15.5,Native,.6642,0,101-200 books,13,.0035,85.87523,542.72168,560.6438,525.7854,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Second-Generation,.0603,0,26-100 books,15,-.0862,69.68206000000001,397.35971,360.36111,420.64279,0,0,0,1,1,1
Male,Almost every day,Once or twice a month,15.58,Second-Generation,1.0269,0,0-10 books,15,-.5195,79.64109000000001,491.63849,440.61679,481.50031,0,0,0,0,1,0
Male,Once or twice a week,Once or twice a month,15.83,Native,2.5915,0,101-200 books,13,-.4925,79.64109000000001,476.51001,534.90698,505.64041,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Second-Generation,.6642,0,11-25 books,10,-1.2802,72.46289,448.7092,456.10599,548.68799,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,-1.1235,0,101-200 books,10,-1.5319,72.46289,519.37561,542.99353,545.25079,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.9357,0,11-25 books,10,-.4459,72.46289,486.0928,413.0321,505.96521,0,0,0,0,1,0
Male,Once or twice a week,Never or hardly ever,15.83,Native,.3171,0,101-200 books,18,.123,76.38088999999999,458.09421,472.9357,406.7691,0,0,0,0,0,1
Male,Every day,Every day,16,Native,-.3381,1,26-100 books,13,-.7015,76.38088999999999,502.43521,519.26892,480.17349,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.92,Native,.2418,0,11-25 books,18,.1656,76.38088999999999,560.35321,511.49091,550.55389,0,0,0,0,0,0
Male,Once or twice a month,Every day,16,Native,-.1862,0,26-100 books,18,.6850000000000001,76.38088999999999,534.48828,499.8475,517.98822,0,0,0,0,0,0
Male,Almost every day,Every day,16.25,Second-Generation,-.259,0,11-25 books,10,-1.0379,76.38088999999999,501.52789,465.6687,486.6756,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.25,Native,.1643,0,26-100 books,10,-.5894,76.38088999999999,518.55298,520.86292,538.25372,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.4725,0,0-10 books,13,-.1319,69.68206000000001,384.4491,349.6452,416.1203,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.42,Native,2.5915,0,101-200 books,13,-.5818,69.68206000000001,440.37189,421.88049,531.12238,0,0,0,1,1,0
Male,Every day,Every day,16,Native,-.8455,0,26-100 books,18,.1856,79.64109000000001,413.11929,412.34439,455.78049,0,0,0,1,1,0
Male,Almost every day,Almost every day,15.42,Native,.6642,0,26-100 books,13,-.1309,79.64109000000001,407.79169,426.82321,494.862,0,0,0,1,1,0
Male,Once or twice a month,Once or twice a month,15.75,Native,2.5915,0,26-100 books,10,-.9392,79.64109000000001,413.94891,422.5195,440.0607,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.75,Native,2.5915,0,26-100 books,13,-.1494,126.3375,535.84271,532.94049,544.37433,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.2947,0,101-200 books,18,.5575,126.3375,477.0321,465.50369,505.07629,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.58,Native,-1.5251,0,11-25 books,10,-.9933,126.3375,424.17401,441.66061,480.5965,0,0,0,1,1,0
Male,Never or hardly ever,Almost every day,15.83,Native,.6642,0,26-100 books,13,-.5475,113.9814,506.55609,492.3118,463.25601,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.17,Native,2.5915,0,26-100 books,18,.3813,113.9814,450.34561,445.7059,388.25381,0,0,0,0,1,1
Male,Once or twice a week,Once or twice a week,15.67,Native,.6241,0,26-100 books,18,.3481,113.9814,524.5946,564.9809,533.87073,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.5,Native,.6642,0,26-100 books,15,.6697,113.9814,486.05899,503.09219,442.022,0,0,0,0,0,1
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.0248,0,26-100 books,13,-.4543,106.9495,553.50262,559.0484,574.15833,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.6642,0,More than 500 books,18,1.5324,106.9495,410.42889,415.83929,478.02689,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.4801,0,101-200 books,13,-.7428,106.9495,491.3175,467.49139,521.32928,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.6642,0,101-200 books,15,-.2684,106.9495,510.5444,547.50299,555.29309,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,16.25,Native,.5901,0,101-200 books,18,1.349,126.9953,453.68219,529.99091,539.75983,0,0,0,0,0,0
Male,Almost every day,Once or twice a month,16,Native,.9357,0,More than 500 books,18,.9329,126.9953,616.96503,654.40302,632.65399,1,1,1,0,0,0
Female,Never or hardly ever,Once or twice a month,15.67,Native,-.4329,0,26-100 books,15,.0063,126.3375,379.59311,420.5665,456.8132,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,2.5915,0,11-25 books,10,-.8052,126.3375,407.5097,388.267,409.4296,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.082,0,11-25 books,10,-.9784,126.3375,468.95941,479.49481,503.05051,0,0,0,0,0,0
Male,Almost every day,Once or twice a week,15.67,Native,-1.1713,0,26-100 books,18,.2082,113.9814,518.59601,537.2345,494.87631,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.58,Native,.3881,0,26-100 books,10,-.9781,113.9814,555.08649,536.33441,496.0488,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.75,Second-Generation,.6642,0,0-10 books,10,-1.254,113.9814,464.29901,467.97171,500.89719,0,0,0,0,0,0
Male,Once or twice a month,Every day,15.42,Native,.1052,0,201-500 books,15,.7198,113.9814,534.58771,495.09671,503.29791,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.3171,0,26-100 books,13,.1075,92.48074,549.28137,575.3006,592.33032,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.1434,0,101-200 books,18,1.5788,92.48074,588.60419,653.52917,655.39172,0,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,16.25,Native,-.5064,0,101-200 books,18,1.3135,92.48074,671.60168,709.48401,688.01221,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Second-Generation,-.6428,0,26-100 books,15,.5101,92.48074,529.19238,603.8363,669.32031,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.3602,0,201-500 books,18,1.523,92.48074,586.74121,669.7312,624.2854,0,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.75,Native,-.0621,0,101-200 books,15,1.3421,92.48074,569.20801,599.88312,615.42047,0,0,1,0,0,0
Female,Once or twice a month,Never or hardly ever,15.83,Native,.9357,0,More than 500 books,18,1.5094,92.48074,653.60883,630.0282,614.3974,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.7934,0,201-500 books,18,1.274,92.48074,601.5036,629.23059,628.40381,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,1.5611,0,More than 500 books,18,1.6115,92.48074,603.41687,617.83972,648.41071,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,-1.072,0,101-200 books,10,-.4648,92.48074,623.77472,676.0022,677.03809,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.331,0,More than 500 books,13,1.0132,92.48074,461.86069,513.505,534.60571,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,-.1862,0,201-500 books,18,1.0107,92.48074,580.26678,611.20313,619.61859,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.6642,0,26-100 books,18,.5169,92.48074,559.82361,600.55292,575.03113,0,1,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.9646,0,201-500 books,15,.5383,92.48074,514.52753,562.1637,569.27393,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,1.398,0,26-100 books,10,-.5534,92.48074,530.58588,543.67242,597.10229,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.3171,0,201-500 books,15,.5611,92.48074,471.39371,494.17151,486.1955,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.1643,0,More than 500 books,18,1.4573,92.48074,533.729,561.78198,630.1181,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,2.5915,0,More than 500 books,15,.6367,92.48074,650.80713,725.97607,699.05518,1,1,1,0,0,0
Female,Once or twice a month,Never or hardly ever,15.58,Native,-.3035,0,201-500 books,18,1.5508,92.48074,603.76593,628.19019,630.1712,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,-.7165,0,More than 500 books,18,.8581,92.48074,500.00739,516.86157,532.58838,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16,Native,1.0269,0,26-100 books,18,.0476,96.99753,562.90881,594.61121,622.50531,0,0,1,0,0,0
Male,Once or twice a week,Once or twice a month,15.42,Native,-.1515,0,More than 500 books,18,1.5363,96.99753,587.26361,600.26147,596.76892,0,1,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.33,Native,1.5611,0,101-200 books,13,.0937,96.99753,616.8493,563.13281,554.37402,1,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.83,Native,.3699,0,201-500 books,18,1.5368,96.99753,653.52948,694.95642,631.55139,1,1,1,0,0,0
Male,Once or twice a week,Once or twice a month,16.17,Native,1.398,0,26-100 books,18,.9077,96.99753,626.0675,708.51813,644.48743,1,1,1,0,0,0
Male,Once or twice a month,Almost every day,16.17,Native,.412,0,101-200 books,18,1.7368,96.99753,619.97021,654.6087,575.10889,1,1,0,0,0,0
Male,Never or hardly ever,Once or twice a month,16.08,Native,1.0269,0,26-100 books,13,.2437,96.99753,584.4505,585.68011,590.33881,0,0,0,0,0,0
Male,Almost every day,Once or twice a week,15.83,Native,-.3381,0,201-500 books,15,1.1595,96.99753,568.47607,620.29071,574.50391,0,1,0,0,0,0
Male,Almost every day,Almost every day,15.92,Native,.3171,0,201-500 books,18,.602,96.99753,545.35272,588.51849,605.67383,0,0,1,0,0,0
Male,Once or twice a week,Once or twice a week,16.33,Native,.6897,0,More than 500 books,18,1.462,96.99753,617.27399,628.09222,628.36603,1,1,1,0,0,0
Female,Once or twice a month,Once or twice a month,15.5,Native,.6051,0,26-100 books,13,.5705,96.19499,524.9707,598.44421,610.60107,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,2.5915,0,26-100 books,18,.9477,96.19499,540.92963,611.20551,656.4325,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.88,0,More than 500 books,18,1.8615,96.19499,497.9899,506.15939,553.49921,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.5,Native,-.5064,0,26-100 books,13,.1163,96.19499,611.92139,645.78131,666.90881,1,1,1,0,0,0
Female,Never or hardly ever,Once or twice a month,15.58,Native,.0248,0,26-100 books,18,.7456,96.19499,623.85809,669.06628,655.48181,1,1,1,0,0,0
Female,Almost every day,Once or twice a month,15.67,Native,-.401,0,0-10 books,13,-.8126,96.19499,584.70001,645.42828,675.79401,0,1,1,0,0,0
Male,Almost every day,Almost every day,15.67,Native,.3171,0,101-200 books,18,1.3372,96.19499,614.69861,652.40649,676.62543,1,1,1,0,0,0
Male,Once or twice a month,Almost every day,15.58,Second-Generation,-1.8865,0,26-100 books,10,-.5497,96.19499,532.20471,488.33511,513.24939,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,1.398,0,101-200 books,15,.748,96.19499,452.13571,528.98169,521.20099,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,.412,0,11-25 books,10,-.4268,96.19499,627.3764,643.25122,598.05029,1,1,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.92,Native,-.2541,0,More than 500 books,18,1.086,96.19499,695.68018,752.46851,705.97382,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.7934,0,101-200 books,15,.5324,96.19499,552.0907,570.47101,562.69171,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.9646,0,101-200 books,15,.0541,96.19499,520.29309,531.97882,579.69379,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,16.25,Native,-.5064,0,201-500 books,10,-.8247,96.19499,527.9397,584.2262,556.35291,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.6051,0,101-200 books,13,.035,96.19499,597.62152,640.52197,631.48718,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.0825,0,0-10 books,10,-1.2697,96.19499,507.24039,551.01178,562.7149,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,-.306,0,26-100 books,18,.8983,96.19499,515.32861,541.88971,595.8103,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.92,Native,.412,0,201-500 books,15,.0163,96.19499,617.7204,608.46991,597.7179,1,1,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.83,Native,.2947,0,201-500 books,13,-.5366,96.19499,640.00708,676.51202,657.67389,1,1,1,0,0,0
Male,Almost every day,Almost every day,16.25,Native,1.398,0,More than 500 books,18,1.3111,96.19499,520.90668,623.21527,507.41449,0,1,0,0,0,0
Male,Once or twice a week,Almost every day,16.08,Native,-1.2158,0,201-500 books,15,-.0613,96.19499,619.85089,600.54358,529.30542,1,1,0,0,0,0
Male,Every day,Every day,16.08,Native,.2067,0,201-500 books,18,1.5106,96.19499,631.16687,672.40619,707.16089,1,1,1,0,0,0
Male,Never or hardly ever,Once or twice a week,15.58,Native,.88,0,201-500 books,15,.8731,96.19499,607.65448,591.47699,552.1449,1,0,0,0,0,0
Female,Once or twice a week,Every day,15.58,Native,-.3971,0,11-25 books,13,.0257,96.19499,645.00677,693.24487,684.27179,1,1,1,0,0,0
Female,Every day,Every day,16.17,Native,1.0269,1,0-10 books,10,-1.6993,95.86757,357.08411,338.14069,322.02411,0,0,0,1,1,1
Female,Once or twice a week,Every day,15.92,Native,-1.5625,0,26-100 books,10,-1.1971,95.86757,410.98029,380.1355,396.63239,0,0,0,1,1,1
